device_id,study_id,technology_family,conductance_mode,state_count_status,reported_conductance_states,mapping_strategy,precision_basis,parameter_source,crossbar_size,requested_weight_bits,effective_weight_levels,effective_conductance_levels,slices_per_branch,physical_cells_per_weight,adc_bits,accuracy,accuracy_loss,network_weight_count,estimated_memristor_cells,base_crossbar_tiles,estimated_physical_crossbar_tiles,adc_levels,relative_hardware_cost_proxy
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,2,3,3,,2,5,11.52,84.71000000000001,101632,203264,28,56,32,1792
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,2,3,3,,2,7,11.5,84.73,101632,203264,104,208,128,26624
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,2,3,3,,2,9,11.45,84.78,101632,203264,5,10,512,5120
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,2,3,3,,2,7,11.42,84.81,101632,203264,400,800,128,102400
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,2,3,3,,2,9,11.42,84.81,101632,203264,400,800,512,409600
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,2,3,3,,2,6,11.39,84.84,101632,203264,400,800,64,51200
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,2,3,3,,2,9,11.39,84.84,101632,203264,104,208,512,106496
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,2,3,3,,2,9,11.39,84.84,101632,203264,8,16,512,8192
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,2,3,3,,2,10,11.38,84.85000000000001,101632,203264,400,800,1024,819200
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,2,3,3,,2,8,11.36,84.87,101632,203264,400,800,256,204800
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,2,3,3,,2,7,11.36,84.87,101632,203264,28,56,128,7168
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,2,3,3,,2,9,11.32,84.91,101632,203264,28,56,512,28672
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,2,3,3,,2,4,11.3,84.93,101632,203264,28,56,16,896
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,2,3,3,,2,10,11.26,84.97,101632,203264,5,10,1024,10240
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,2,3,3,,2,10,11.26,84.97,101632,203264,8,16,1024,16384
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,2,3,3,,2,8,11.26,84.97,101632,203264,8,16,256,4096
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,2,3,3,,2,8,11.2,85.03,101632,203264,104,208,256,53248
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,2,3,3,,2,10,11.19,85.04,101632,203264,28,56,1024,57344
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,2,3,3,,2,8,11.18,85.05000000000001,101632,203264,5,10,256,2560
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,2,3,3,,2,10,11.17,85.06,101632,203264,104,208,1024,212992
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,2,3,3,,2,6,11.15,85.08,101632,203264,8,16,64,1024
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,2,3,3,,2,8,11.13,85.10000000000001,101632,203264,28,56,256,14336
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,2,3,3,,2,6,11.03,85.2,101632,203264,5,10,64,640
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,2,3,3,,2,6,11.01,85.22,101632,203264,104,208,64,13312
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,2,3,3,,2,4,10.87,85.36,101632,203264,8,16,16,256
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,2,3,3,,2,6,10.81,85.42,101632,203264,28,56,64,3584
HfOx_02,10.1088/2634-4386/ac7327,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,2,3,3,,2,4,9.87,86.36,101632,203264,5,10,16,160
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,10,96.34,-0.1099999999999994,101632,203264,400,800,1024,819200
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,6,63,63,,2,10,96.3,-0.0699999999999931,101632,203264,28,56,1024,57344
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,6,63,63,,2,9,96.29,-0.0600000000000022,101632,203264,28,56,512,28672
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,8,255,255,,2,10,96.27,-0.039999999999992,101632,203264,104,208,1024,212992
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,6,63,63,,2,9,96.26,-0.0300000000000011,101632,203264,104,208,512,106496
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,6,63,63,,2,9,96.26,-0.0300000000000011,101632,203264,8,16,512,8192
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,6,63,63,,2,10,96.25,-0.019999999999996,101632,203264,5,10,1024,10240
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,6,63,63,,2,10,96.25,-0.019999999999996,101632,203264,104,208,1024,212992
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,7,127,127,,2,9,96.25,-0.019999999999996,101632,203264,104,208,512,106496
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,10,96.24,-0.0099999999999909,101632,203264,400,800,1024,819200
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,6,63,63,,2,7,96.24,-0.0099999999999909,101632,203264,104,208,128,26624
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,6,63,63,,2,8,96.24,-0.0099999999999909,101632,203264,104,208,256,53248
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,6,63,63,,2,8,96.24,-0.0099999999999909,101632,203264,8,16,256,4096
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,8,255,255,,2,10,96.24,-0.0099999999999909,101632,203264,28,56,1024,57344
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,7,127,127,,2,9,96.24,-0.0099999999999909,101632,203264,8,16,512,8192
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,7,127,127,,2,9,96.24,-0.0099999999999909,101632,203264,28,56,512,28672
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,7,127,127,,2,8,96.24,-0.0099999999999909,101632,203264,8,16,256,4096
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,7,127,127,,2,9,96.24,-0.0099999999999909,101632,203264,5,10,512,5120
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,7,127,127,,2,8,96.24,-0.0099999999999909,101632,203264,5,10,256,2560
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,8,255,255,,2,8,96.24,-0.0099999999999909,101632,203264,8,16,256,4096
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,7,127,127,,2,10,96.23,0.0,101632,203264,104,208,1024,212992
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,8,255,255,,2,9,96.23,0.0,101632,203264,104,208,512,106496
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,9,96.23,0.0,101632,203264,400,800,512,409600
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,6,63,63,,2,9,96.23,0.0,101632,203264,5,10,512,5120
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,5,31,31,,2,8,96.23,0.0,101632,203264,28,56,256,14336
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,6,63,63,,2,10,96.22,0.0100000000000051,101632,203264,8,16,1024,16384
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,8,255,255,,2,9,96.21,0.0200000000000102,101632,203264,28,56,512,28672
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,8,96.21,0.0200000000000102,101632,203264,400,800,256,204800
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,7,127,127,,2,7,96.21,0.0200000000000102,101632,203264,104,208,128,26624
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,9,96.21,0.0200000000000102,101632,203264,400,800,512,409600
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,6,63,63,,2,7,96.21,0.0200000000000102,101632,203264,28,56,128,7168
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,8,255,255,,2,10,96.21,0.0200000000000102,101632,203264,8,16,1024,16384
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,8,96.2,0.0300000000000011,101632,203264,400,800,256,204800
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,6,63,63,,2,8,96.2,0.0300000000000011,101632,203264,28,56,256,14336
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,8,255,255,,2,9,96.2,0.0300000000000011,101632,203264,8,16,512,8192
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,7,127,127,,2,8,96.2,0.0300000000000011,101632,203264,104,208,256,53248
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,8,255,255,,2,9,96.2,0.0300000000000011,101632,203264,5,10,512,5120
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,7,127,127,,2,10,96.19,0.0400000000000062,101632,203264,8,16,1024,16384
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,7,127,127,,2,10,96.19,0.0400000000000062,101632,203264,28,56,1024,57344
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,6,63,63,,2,8,96.19,0.0400000000000062,101632,203264,5,10,256,2560
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,7,96.19,0.0400000000000062,101632,203264,400,800,128,102400
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,9,96.19,0.0400000000000062,101632,203264,400,800,512,409600
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,10,96.19,0.0400000000000062,101632,203264,400,800,1024,819200
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,5,31,31,,2,10,96.19,0.0400000000000062,101632,203264,8,16,1024,16384
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,5,31,31,,2,9,96.18,0.0499999999999971,101632,203264,8,16,512,8192
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,8,255,255,,2,7,96.18,0.0499999999999971,101632,203264,104,208,128,26624
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,8,255,255,,2,10,96.18,0.0499999999999971,101632,203264,5,10,1024,10240
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,7,96.18,0.0499999999999971,101632,203264,400,800,128,102400
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,8,255,255,,2,8,96.18,0.0499999999999971,101632,203264,28,56,256,14336
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,5,31,31,,2,10,96.18,0.0499999999999971,101632,203264,28,56,1024,57344
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,8,96.18,0.0499999999999971,101632,203264,400,800,256,204800
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,5,31,31,,2,10,96.17,0.0600000000000022,101632,203264,400,800,1024,819200
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,5,31,31,,2,9,96.17,0.0600000000000022,101632,203264,400,800,512,409600
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,5,31,31,,2,7,96.17,0.0600000000000022,101632,203264,104,208,128,26624
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,6,96.17,0.0600000000000022,101632,203264,400,800,64,51200
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,5,31,31,,2,10,96.17,0.0600000000000022,101632,203264,5,10,1024,10240
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,5,31,31,,2,8,96.17,0.0600000000000022,101632,203264,104,208,256,53248
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,5,31,31,,2,9,96.16,0.0700000000000073,101632,203264,104,208,512,106496
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,5,31,31,,2,9,96.16,0.0700000000000073,101632,203264,28,56,512,28672
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,7,96.16,0.0700000000000073,101632,203264,400,800,128,102400
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,7,127,127,,2,8,96.15,0.0799999999999983,101632,203264,28,56,256,14336
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,8,255,255,,2,8,96.15,0.0799999999999983,101632,203264,104,208,256,53248
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,5,31,31,,2,9,96.15,0.0799999999999983,101632,203264,5,10,512,5120
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,7,127,127,,2,10,96.15,0.0799999999999983,101632,203264,5,10,1024,10240
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,5,31,31,,2,8,96.14,0.0900000000000034,101632,203264,400,800,256,204800
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,8,255,255,,2,8,96.14,0.0900000000000034,101632,203264,5,10,256,2560
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,5,31,31,,2,8,96.13,0.1000000000000085,101632,203264,8,16,256,4096
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,5,31,31,,2,10,96.13,0.1000000000000085,101632,203264,104,208,1024,212992
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,6,96.13,0.1000000000000085,101632,203264,400,800,64,51200
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,4,15,15,,2,8,96.12,0.1099999999999994,101632,203264,8,16,256,4096
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,4,15,15,,2,9,96.11,0.1200000000000045,101632,203264,5,10,512,5120
