device_id,technology_family,conductance_mode,state_count_status,reported_conductance_states,mapping_strategy,precision_basis,parameter_source,crossbar_size,requested_weight_bits,effective_weight_levels,effective_conductance_levels,slices_per_branch,physical_cells_per_weight,adc_bits,accuracy,accuracy_loss
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,4,15,15,,2,9,95.47,0.7600000000000051
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,4,15,15,,2,9,95.36,0.8700000000000045
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,8,95.28,0.9500000000000028
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,8,255,255,,2,8,94.99,1.240000000000009
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,7,127,127,,2,7,94.89,1.3400000000000034
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,7,127,127,,2,8,94.86,1.3700000000000045
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,6,63,63,,2,8,94.85,1.3800000000000097
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,4,15,15,,2,8,94.79,1.4399999999999977
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,6,63,63,,2,7,94.79,1.4399999999999977
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,8,255,255,,2,7,94.78,1.4500000000000028
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,4,15,15,,2,7,94.72,1.5100000000000051
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,5,31,31,,2,8,94.63,1.6000000000000085
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,5,31,31,,2,7,94.53,1.7000000000000028
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,7,93.9,2.3299999999999983
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,8,255,255,,2,7,93.89,2.3400000000000034
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,7,127,127,,2,7,93.76,2.469999999999999
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,6,63,63,,2,7,93.57,2.660000000000011
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,5,31,31,,2,7,93.56,2.6700000000000017
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,6,63,63,,2,8,93.22,3.010000000000005
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,4,15,15,,2,8,93.11,3.1200000000000045
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,7,127,127,,2,8,92.9,3.3299999999999983
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,8,255,255,,2,8,92.87,3.3599999999999994
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,6,63,63,,2,8,92.8,3.430000000000007
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,8,255,255,,2,8,92.69,3.5400000000000063
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,4,15,15,,2,8,92.69,3.5400000000000063
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,5,31,31,,2,8,92.67,3.5600000000000023
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,6,63,63,,2,6,92.63,3.6000000000000085
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,7,127,127,,2,8,92.62,3.6099999999999994
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,7,127,127,,2,6,92.54,3.6899999999999977
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,8,255,255,,2,6,92.52,3.710000000000008
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,5,31,31,,2,6,92.36,3.8700000000000045
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,10,92.17,4.060000000000002
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,5,31,31,,2,8,92.15,4.079999999999998
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,10,92.09,4.140000000000001
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,3,7,7,,2,10,92.02,4.210000000000008
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,9,92.0,4.230000000000004
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,3,7,7,,2,10,91.98,4.25
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,3,7,7,,2,10,91.93,4.299999999999997
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,4,15,15,,2,6,91.86,4.3700000000000045
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,6,63,63,,2,7,91.61,4.6200000000000045
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,8,255,255,,2,7,91.55,4.680000000000007
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,9,91.54,4.689999999999998
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,7,127,127,,2,7,91.37,4.859999999999999
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,8,91.35,4.88000000000001
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,8,91.25,4.980000000000004
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,3,7,7,,2,9,91.16,5.070000000000007
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,3,7,7,,2,9,91.11,5.1200000000000045
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,3,7,7,,2,9,91.06,5.170000000000002
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,4,15,15,,2,7,91.03,5.200000000000003
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,5,31,31,,2,7,90.94,5.290000000000006
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,3,7,7,,2,8,90.53,5.700000000000003
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,6,90.0,6.230000000000004
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,6,63,63,,2,6,89.54,6.689999999999998
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,8,255,255,,2,6,89.4,6.829999999999998
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,7,89.31,6.920000000000002
TiOx_02_Ni,TiOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,7,127,127,,2,6,89.22,7.010000000000005
