device_on_off_ratio,device_log10_on_off_ratio,state_count_available,physical_state_count,device_conductance_mode,mapping_strategy,precision_basis,crossbar_size,requested_weight_bits,effective_weight_levels,slices_per_branch,physical_cells_per_weight,adc_bits,estimated_memristor_cells,estimated_physical_crossbar_tiles,adc_levels,relative_hardware_cost_proxy,predicted_accuracy,tree_disagreement,candidate_on_off_ratio,candidate_mode,candidate_state_count,historical_mean_abs_error_pp,historical_median_abs_error_pp,historical_max_abs_error_pp,historical_validation_rows,validation_adjusted_score,nearest_known_device,nearest_known_family,descriptor_distance_to_nearest_known,numeric_descriptor_distance,categorical_mismatch_fraction,accuracy_margin_pp,passes_accuracy,passes_cost,passes_distance,feasible
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,16,8,255,0,2,4,203264,800,16,12800,95.47185595238095,0.05788438156600706,76.827637,GRADUAL_MULTILEVEL,0,13.958002076608947,10.419667932539689,70.80504147619047,50,81.513853875772,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-13.986146124228,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,16,8,255,0,2,5,203264,800,32,25600,96.17483817243867,0.04420422875209706,76.827637,GRADUAL_MULTILEVEL,0,6.973020244191365,0.7867484801587352,66.71240512698412,50,89.20181792824731,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-6.2981820717526915,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,16,8,255,0,2,6,203264,800,64,51200,96.18302352380954,0.0337977849584272,76.827637,GRADUAL_MULTILEVEL,0,2.017943220014431,0.1567341547619065,35.172635238095246,50,94.16508030379511,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-1.3349196962048921,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,16,8,255,0,2,7,203264,800,128,102400,96.19316405555557,0.032396213680881435,76.827637,GRADUAL_MULTILEVEL,0,0.854502475445665,0.0619911984126915,20.422252040404047,50,95.3386615801099,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-0.16133841989010023,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,16,8,255,0,2,8,203264,800,256,204800,96.23963999206349,0.016495515989814007,76.827637,GRADUAL_MULTILEVEL,0,0.21772958133089013,0.038032623015858705,3.505100402597406,50,96.0219104107326,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.5219104107326018,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,16,8,255,0,2,9,203264,800,512,409600,96.25966594227994,0.009430500312764586,76.827637,GRADUAL_MULTILEVEL,0,0.059208815919635595,0.02684562878786775,0.5551619126984235,50,96.2004571263603,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.7004571263603054,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,16,8,255,0,2,10,203264,800,1024,819200,96.26107218253968,0.009441794661174997,76.827637,GRADUAL_MULTILEVEL,0,0.027455777030748103,0.02172268253968915,0.0835657142857257,50,96.23361640550893,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.7336164055089256,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,2,3,0,2,4,203264,208,16,3328,11.839591341269843,0.18623512679480003,76.827637,GRADUAL_MULTILEVEL,0,0.6046839893795096,0.5289516984126985,1.90851053968254,50,11.234907351890334,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.26509264810967,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,2,3,0,2,5,203264,208,32,6656,11.681559904761903,0.18623089071716892,76.827637,GRADUAL_MULTILEVEL,0,0.7640331765512266,0.5995133174603176,2.417790587301587,50,10.917526728210676,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.58247327178933,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,2,3,0,2,6,203264,208,64,13312,11.313427158730159,0.09190195618695425,76.827637,GRADUAL_MULTILEVEL,0,0.38292004981240985,0.22476755158730194,1.7231966103896106,50,10.930507108917748,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.56949289108225,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,2,3,0,2,7,203264,208,128,26624,11.267353214285714,0.07721085094327655,76.827637,GRADUAL_MULTILEVEL,0,0.29448756033189033,0.139385238455989,1.989570538961038,50,10.972865653953825,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.52713434604618,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,2,3,0,2,8,203264,208,256,53248,11.36902007142857,0.06684781325695804,76.827637,GRADUAL_MULTILEVEL,0,0.16973063555555565,0.12934264682539703,0.9083719819624818,50,11.199289435873014,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.30071056412699,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,2,3,0,2,9,203264,208,512,106496,11.316777817460316,0.07495212953331208,76.827637,GRADUAL_MULTILEVEL,0,0.14538526580086614,0.12593649603174656,0.3999008650793652,50,11.17139255165945,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.32860744834055,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,2,3,0,2,10,203264,208,1024,212992,11.445607388888888,0.09102042655369483,76.827637,GRADUAL_MULTILEVEL,0,0.12430818935064955,0.08721205916306024,0.5597376190476187,50,11.321299199538238,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.17870080046177,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,3,7,0,2,4,203264,208,16,3328,89.70206499134198,0.6998505853778865,76.827637,GRADUAL_MULTILEVEL,0,10.800439680649351,4.660730726190479,70.21434982539681,50,78.90162531069264,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-16.598374689307363,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,3,7,0,2,5,203264,208,32,6656,91.38177557936508,0.2161042472871829,76.827637,GRADUAL_MULTILEVEL,0,6.334291991515148,1.3400173928571348,58.12686032539682,50,85.04748358784994,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-10.45251641215006,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,3,7,0,2,6,203264,208,64,13312,92.03419283333334,0.08841020391096346,76.827637,GRADUAL_MULTILEVEL,0,3.124937474487733,0.29916177380951575,44.57554614285715,50,88.9092553588456,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-6.5907446411544015,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,3,7,0,2,7,203264,208,128,26624,92.1629057106227,0.04790501364945964,76.827637,GRADUAL_MULTILEVEL,0,1.576258384017094,0.13103819108669512,27.80092998412698,50,90.5866473266056,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-4.9133526733943995,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,3,7,0,2,8,203264,208,256,53248,92.22641354761905,0.038238679738482696,76.827637,GRADUAL_MULTILEVEL,0,0.2705834284271284,0.07115348015872765,4.053711952380951,50,91.95583011919192,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-3.5441698808080844,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,3,7,0,2,9,203264,208,512,106496,92.20625114285714,0.01884986786493724,76.827637,GRADUAL_MULTILEVEL,0,0.1153807669552668,0.0313419880952423,1.1242091746031662,50,92.09087037590187,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-3.409129624098128,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,3,7,0,2,10,203264,208,1024,212992,92.22553561904762,0.012571203710067912,76.827637,GRADUAL_MULTILEVEL,0,0.03447641861471818,0.0160715815295873,0.2663654285714187,50,92.1910592004329,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-3.3089407995670967,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,4,15,0,2,4,203264,208,16,3328,94.08160438888888,0.12107045091492696,76.827637,GRADUAL_MULTILEVEL,0,13.71625320881674,10.430831988095242,70.24485515873015,50,80.36535118007214,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-15.134648819927861,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,4,15,0,2,5,203264,208,32,6656,95.72215751587301,0.08991028764112372,76.827637,GRADUAL_MULTILEVEL,0,6.681273452601844,0.8308962341269748,66.12293591269842,50,89.04088406327116,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-6.4591159367288355,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,4,15,0,2,6,203264,208,64,13312,95.99771465873016,0.03865922231892205,76.827637,GRADUAL_MULTILEVEL,0,1.9995332015440104,0.13794394047618394,36.912790666666666,50,93.99818145718615,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-1.5018185428138509,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,4,15,0,2,7,203264,208,128,26624,96.09070476551226,0.02378461864623906,76.827637,GRADUAL_MULTILEVEL,0,0.8544740838383827,0.0561313055555601,19.846583396825395,50,95.23623068167387,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-0.26376931832612627,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,4,15,0,2,8,203264,208,256,53248,96.05914134126984,0.012835779426194524,76.827637,GRADUAL_MULTILEVEL,0,0.20365972212121047,0.027873156204904548,3.37796664285716,50,95.85548161914862,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.35548161914861964,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,4,15,0,2,9,203264,208,512,106496,96.06075834920634,0.016136016470492,76.827637,GRADUAL_MULTILEVEL,0,0.0600868741991314,0.03171626190476215,0.7014029920634925,50,96.00067147500721,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.5006714750072092,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,4,15,0,2,10,203264,208,1024,212992,96.06612682539682,0.00904765667012428,76.827637,GRADUAL_MULTILEVEL,0,0.026657990072148103,0.01926421428571955,0.0900187301587323,50,96.03946883532467,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.5394688353246693,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,5,31,0,2,4,203264,208,16,3328,94.05521424603174,0.09841811857265499,76.827637,GRADUAL_MULTILEVEL,0,13.919160204920638,10.042912369047627,70.25846577777777,50,80.1360540411111,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-15.363945958888905,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,5,31,0,2,5,203264,208,32,6656,95.88387175396825,0.08452401538957965,76.827637,GRADUAL_MULTILEVEL,0,7.025727251546232,0.8051925674603169,68.3627975793651,50,88.85814450242202,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-6.641855497577978,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,5,31,0,2,6,203264,208,64,13312,96.1341551984127,0.0412060277729796,76.827637,GRADUAL_MULTILEVEL,0,2.0809634262481946,0.2142176428571431,35.75193733333334,50,94.05319177216451,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-1.44680822783549,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,5,31,0,2,7,203264,208,128,26624,96.16994293650792,0.02504085963785615,76.827637,GRADUAL_MULTILEVEL,0,0.885069303780663,0.05736126984126595,20.295167404761912,50,95.28487363272725,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-0.21512636727274526,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,5,31,0,2,8,203264,208,256,53248,96.13202094444443,0.025287787984730737,76.827637,GRADUAL_MULTILEVEL,0,0.22662615883117035,0.03160561507935705,3.95275866017316,50,95.90539478561327,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.405394785613268,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,5,31,0,2,9,203264,208,512,106496,96.13305555555556,0.019778366756545995,76.827637,GRADUAL_MULTILEVEL,0,0.05043705829726089,0.01940974747475365,0.5000176839826906,50,96.0826184972583,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.5826184972582951,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,5,31,0,2,10,203264,208,1024,212992,96.13939352380953,0.01540896894726105,76.827637,GRADUAL_MULTILEVEL,0,0.02111627759018911,0.0175044087301685,0.0817694603174743,50,96.11827724621934,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.6182772462193356,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,6,63,0,2,4,203264,208,16,3328,94.21451138095237,0.09142262582772394,76.827637,GRADUAL_MULTILEVEL,0,13.969023790101014,10.321569785714296,70.71995749999999,50,80.24548759085135,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-15.254512409148646,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,6,63,0,2,5,203264,208,32,6656,95.97720021428573,0.08757324279966945,76.827637,GRADUAL_MULTILEVEL,0,7.01237709210456,0.8314496984126905,66.34385122222221,50,88.96482312218117,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-6.535176877818827,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,6,63,0,2,6,203264,208,64,13312,96.20781465800866,0.03698580197488445,76.827637,GRADUAL_MULTILEVEL,0,2.034615817186146,0.17045995634919103,36.00001183333333,50,94.17319884082251,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-1.3268011591774922,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,6,63,0,2,7,203264,208,128,26624,96.24609088095238,0.031543755468999055,76.827637,GRADUAL_MULTILEVEL,0,0.8451837421933613,0.05234217063491535,20.136902658730165,50,95.40090713875902,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-0.09909286124097605,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,6,63,0,2,8,203264,208,256,53248,96.25039677777778,0.025289004510931443,76.827637,GRADUAL_MULTILEVEL,0,0.21888017979797975,0.0429856468253859,3.415293729437224,50,96.0315165979798,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.5315165979798024,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,6,63,0,2,9,203264,208,512,106496,96.26125367460317,0.018801331861123934,76.827637,GRADUAL_MULTILEVEL,0,0.06404480457431613,0.02445925793650615,0.5736801825396753,50,96.19720887002885,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.6972088700288452,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,6,63,0,2,10,203264,208,1024,212992,96.28587698412699,0.00919912115974799,76.827637,GRADUAL_MULTILEVEL,0,0.02638976379509553,0.0152372420634918,0.1051215252525281,50,96.25948722033189,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.7594872203318914,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,7,127,0,2,4,203264,208,16,3328,94.27540427777778,0.07474405811012834,76.827637,GRADUAL_MULTILEVEL,0,13.927371091370853,10.174159861111118,70.80504147619047,50,80.34803318640692,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-15.151966813593077,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,7,127,0,2,5,203264,208,32,6656,96.01172888095238,0.06551649407930563,76.827637,GRADUAL_MULTILEVEL,0,6.944436995710955,0.855000000000004,66.56627312698411,50,89.06729188524142,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-6.432708114758583,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,7,127,0,2,6,203264,208,64,13312,96.20429952380951,0.048204803664978854,76.827637,GRADUAL_MULTILEVEL,0,2.017503891731603,0.166613761904756,35.59298890476191,50,94.1867956320779,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-1.313204367922097,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,7,127,0,2,7,203264,208,128,26624,96.19799325396825,0.027276803931689412,76.827637,GRADUAL_MULTILEVEL,0,0.8531577695038272,0.0404068968253952,20.48204308802308,50,95.34483548446443,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-0.1551645155355743,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,7,127,0,2,8,203264,208,256,53248,96.2284375,0.011193274113915887,76.827637,GRADUAL_MULTILEVEL,0,0.2082744928715715,0.0183501865079378,3.5959328152958108,50,96.02016300712843,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.5201630071284313,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,7,127,0,2,9,203264,208,512,106496,96.21502103968254,0.01915903219106054,76.827637,GRADUAL_MULTILEVEL,0,0.057870747806638534,0.02443523412696885,0.669686317460318,50,96.15715029187591,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.657150291875908,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,7,127,0,2,10,203264,208,1024,212992,96.21425426984128,0.009780376007874127,76.827637,GRADUAL_MULTILEVEL,0,0.02400909344877443,0.015000000000000499,0.1025589603174523,50,96.19024517639251,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.6902451763925086,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,8,255,0,2,4,203264,208,16,3328,94.2784131984127,0.06887247781318234,76.827637,GRADUAL_MULTILEVEL,0,13.958002076608947,10.419667932539689,70.80504147619047,50,80.32041112180374,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-15.179588878196256,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,8,255,0,2,5,203264,208,32,6656,95.9983050793651,0.05819069475744576,76.827637,GRADUAL_MULTILEVEL,0,6.973020244191365,0.7867484801587352,66.71240512698412,50,89.02528483517374,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-6.474715164826264,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,8,255,0,2,6,203264,208,64,13312,96.20529461111111,0.04106983402551909,76.827637,GRADUAL_MULTILEVEL,0,2.017943220014431,0.1567341547619065,35.172635238095246,50,94.18735139109668,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-1.3126486089033165,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,8,255,0,2,7,203264,208,128,26624,96.15857229365078,0.03384199052624268,76.827637,GRADUAL_MULTILEVEL,0,0.854502475445665,0.0619911984126915,20.422252040404047,50,95.30406981820511,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-0.19593018179489263,False,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,8,255,0,2,8,203264,208,256,53248,96.23515503968255,0.022552608247337423,76.827637,GRADUAL_MULTILEVEL,0,0.21772958133089013,0.038032623015858705,3.505100402597406,50,96.01742545835167,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.5174254583516671,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,8,255,0,2,9,203264,208,512,106496,96.26216077561327,0.014651183084103485,76.827637,GRADUAL_MULTILEVEL,0,0.059208815919635595,0.02684562878786775,0.5551619126984235,50,96.20295195969364,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.7029519596936353,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,32,8,255,0,2,10,203264,208,1024,212992,96.26269284126984,0.013384079922483293,76.827637,GRADUAL_MULTILEVEL,0,0.027455777030748103,0.02172268253968915,0.0835657142857257,50,96.23523706423909,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,0.7352370642390866,True,False,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,2,3,0,2,4,203264,56,16,896,12.311473833333334,0.2504527099031744,76.827637,GRADUAL_MULTILEVEL,0,0.6046839893795096,0.5289516984126985,1.90851053968254,50,11.706789843953825,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-83.79321015604617,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,2,3,0,2,5,203264,56,32,1792,11.89380159018759,0.32771222677018724,76.827637,GRADUAL_MULTILEVEL,0,0.7640331765512266,0.5995133174603176,2.417790587301587,50,11.129768413636363,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.37023158636364,False,True,True,False
76.827637,1.8855174757282112,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,2,3,0,2,6,203264,56,64,3584,11.238001412698413,0.13930551838837146,76.827637,GRADUAL_MULTILEVEL,0,0.38292004981240985,0.22476755158730194,1.7231966103896106,50,10.855081362886002,TiOx_04,TiOx,0.002346447280773764,0.002346447280773764,0.0,-84.644918637114,False,True,True,False
