device_on_off_ratio,device_log10_on_off_ratio,state_count_available,physical_state_count,device_conductance_mode,mapping_strategy,precision_basis,crossbar_size,requested_weight_bits,effective_weight_levels,slices_per_branch,physical_cells_per_weight,adc_bits,estimated_memristor_cells,estimated_physical_crossbar_tiles,adc_levels,relative_hardware_cost_proxy,predicted_accuracy,tree_disagreement,historical_mean_abs_error_pp,historical_median_abs_error_pp,historical_max_abs_error_pp,historical_validation_rows,validation_adjusted_score,custom_device_name,input_on_off_ratio,input_fixed_state_count,descriptor_distance_to_nearest_known,nearest_known_device
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,8,255,0,2,5,203264,56,32,1792,95.55358379437229,0.048865325447287535,6.973020244191365,0.7867484801587352,66.71240512698412,50,88.58056355018093,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,8,255,0,2,6,203264,56,64,3584,96.05938407936509,0.04649680858667137,2.017943220014431,0.1567341547619065,35.172635238095246,50,94.04144085935066,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,8,255,0,2,7,203264,56,128,7168,96.23311608730158,0.05143628545949999,0.854502475445665,0.0619911984126915,20.422252040404047,50,95.37861361185591,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,8,255,0,2,8,203264,56,256,14336,96.19831065079366,0.020225072043548672,0.21772958133089013,0.038032623015858705,3.505100402597406,50,95.98058106946277,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,8,255,0,2,9,203264,56,512,28672,96.23717997619049,0.019195263957317302,0.059208815919635595,0.02684562878786775,0.5551619126984235,50,96.17797116027086,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,64,8,255,0,2,10,203264,56,1024,57344,96.23096788888888,0.012919578793843596,0.027455777030748103,0.02172268253968915,0.0835657142857257,50,96.20351211185813,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,2,3,0,2,4,203264,16,16,256,11.546056997835498,0.3769396673908714,0.6046839893795096,0.5289516984126985,1.90851053968254,50,10.941373008455988,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,2,3,0,2,5,203264,16,32,512,11.089368481962481,0.4907483347442419,0.7640331765512266,0.5995133174603176,2.417790587301587,50,10.325335305411254,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,2,3,0,2,6,203264,16,64,1024,11.590248111111112,0.23518503250911593,0.38292004981240985,0.22476755158730194,1.7231966103896106,50,11.207328061298702,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,2,3,0,2,7,203264,16,128,2048,11.479886563492064,0.1376703259301308,0.29448756033189033,0.139385238455989,1.989570538961038,50,11.185399003160175,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,2,3,0,2,8,203264,16,256,4096,11.34648430952381,0.11549094982346916,0.16973063555555565,0.12934264682539703,0.9083719819624818,50,11.176753673968253,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,2,3,0,2,9,203264,16,512,8192,11.373527603174603,0.07240605037703293,0.14538526580086614,0.12593649603174656,0.3999008650793652,50,11.228142337373736,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,2,3,0,2,10,203264,16,1024,16384,11.262143,0.08964957196195163,0.12430818935064955,0.08721205916306024,0.5597376190476187,50,11.13783481064935,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,3,7,0,2,4,203264,16,16,256,80.21870804761906,2.8370606503409825,10.800439680649351,4.660730726190479,70.21434982539681,50,69.41826836696971,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,3,7,0,2,5,203264,16,32,512,89.12845507936508,0.6814221631512309,6.334291991515148,1.3400173928571348,58.12686032539682,50,82.79416308784994,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,3,7,0,2,6,203264,16,64,1024,91.92075341269843,0.15059971613163486,3.124937474487733,0.29916177380951575,44.57554614285715,50,88.7958159382107,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,3,7,0,2,7,203264,16,128,2048,92.09232440476192,0.070428787800305,1.576258384017094,0.13103819108669512,27.80092998412698,50,90.51606602074483,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,3,7,0,2,8,203264,16,256,4096,92.21714922077922,0.03262426922974541,0.2705834284271284,0.07115348015872765,4.053711952380951,50,91.94656579235209,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,3,7,0,2,9,203264,16,512,8192,92.20440135714286,0.02055087052465711,0.1153807669552668,0.0313419880952423,1.1242091746031662,50,92.08902059018759,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,3,7,0,2,10,203264,16,1024,16384,92.21185325613276,0.014901463318761275,0.03447641861471818,0.0160715815295873,0.2663654285714187,50,92.17737683751804,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,4,15,0,2,4,203264,16,16,256,82.17482407142856,1.559550660695418,13.71625320881674,10.430831988095242,70.24485515873015,50,68.45857086261182,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,4,15,0,2,5,203264,16,32,512,94.26293284920635,0.18285089941294008,6.681273452601844,0.8308962341269748,66.12293591269842,50,87.58165939660451,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,4,15,0,2,6,203264,16,64,1024,95.75850796031746,0.05599581154248875,1.9995332015440104,0.13794394047618394,36.912790666666666,50,93.75897475877345,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,4,15,0,2,7,203264,16,128,2048,96.05046157936508,0.017819831546520684,0.8544740838383827,0.0561313055555601,19.846583396825395,50,95.1959874955267,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,4,15,0,2,8,203264,16,256,4096,96.0716021031746,0.018489690599117547,0.20365972212121047,0.027873156204904548,3.37796664285716,50,95.86794238105338,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,4,15,0,2,9,203264,16,512,8192,96.06701950721501,0.015112282087292811,0.0600868741991314,0.03171626190476215,0.7014029920634925,50,96.00693263301588,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,4,15,0,2,10,203264,16,1024,16384,96.06158984126986,0.011343176647851061,0.026657990072148103,0.01926421428571955,0.0900187301587323,50,96.03493185119771,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,5,31,0,2,4,203264,16,16,256,82.46288921428572,1.28841597760515,13.919160204920638,10.042912369047627,70.25846577777777,50,68.54372900936508,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,5,31,0,2,5,203264,16,32,512,94.34322847619048,0.16258449984151235,7.025727251546232,0.8051925674603169,68.3627975793651,50,87.31750122464425,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,5,31,0,2,6,203264,16,64,1024,95.73103888672439,0.07658830821937443,2.0809634262481946,0.2142176428571431,35.75193733333334,50,93.6500754604762,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,5,31,0,2,7,203264,16,128,2048,96.1453255952381,0.0391786399002713,0.885069303780663,0.05736126984126595,20.295167404761912,50,95.26025629145744,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,5,31,0,2,8,203264,16,256,4096,96.17089964285714,0.02212603783163345,0.22662615883117035,0.03160561507935705,3.95275866017316,50,95.94427348402597,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,5,31,0,2,9,203264,16,512,8192,96.14772623015874,0.01646583551460104,0.05043705829726089,0.01940974747475365,0.5000176839826906,50,96.09728917186148,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,5,31,0,2,10,203264,16,1024,16384,96.13919562193361,0.01596235994026041,0.02111627759018911,0.0175044087301685,0.0817694603174743,50,96.11807934434341,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,6,63,0,2,4,203264,16,16,256,82.63708190476191,1.0655497292224412,13.969023790101014,10.321569785714296,70.71995749999999,50,68.6680581146609,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,6,63,0,2,5,203264,16,32,512,94.45407471428571,0.05093815376297491,7.01237709210456,0.8314496984126905,66.34385122222221,50,87.44169762218115,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,6,63,0,2,6,203264,16,64,1024,95.8373548102453,0.045348510513124725,2.034615817186146,0.17045995634919103,36.00001183333333,50,93.80273899305915,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,6,63,0,2,7,203264,16,128,2048,96.19146867216118,0.03611244559078823,0.8451837421933613,0.05234217063491535,20.136902658730165,50,95.34628492996782,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,6,63,0,2,8,203264,16,256,4096,96.28303485347983,0.032712302556410805,0.21888017979797975,0.0429856468253859,3.415293729437224,50,96.06415467368186,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,6,63,0,2,9,203264,16,512,8192,96.2539664047619,0.02010566850032892,0.06404480457431613,0.02445925793650615,0.5736801825396753,50,96.18992160018757,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,6,63,0,2,10,203264,16,1024,16384,96.28441251515152,0.011307193280022233,0.02638976379509553,0.0152372420634918,0.1051215252525281,50,96.25802275135642,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,7,127,0,2,4,203264,16,16,256,82.58881350000001,0.9760969317911393,13.927371091370853,10.174159861111118,70.80504147619047,50,68.66144240862916,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,7,127,0,2,5,203264,16,32,512,94.44350596825397,0.045486273025152214,6.944436995710955,0.855000000000004,66.56627312698411,50,87.49906897254301,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,7,127,0,2,6,203264,16,64,1024,95.84607220707072,0.03450176788275761,2.017503891731603,0.166613761904756,35.59298890476191,50,93.82856831533911,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,7,127,0,2,7,203264,16,128,2048,96.1692116844267,0.0291069056923102,0.8531577695038272,0.0404068968253952,20.48204308802308,50,95.31605391492288,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,7,127,0,2,8,203264,16,256,4096,96.21587092857143,0.018478233232090444,0.2082744928715715,0.0183501865079378,3.5959328152958108,50,96.00759643569987,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,7,127,0,2,9,203264,16,512,8192,96.21564983261183,0.015049541712316372,0.057870747806638534,0.02443523412696885,0.669686317460318,50,96.1577790848052,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,7,127,0,2,10,203264,16,1024,16384,96.20934687301587,0.010174410262278465,0.02400909344877443,0.015000000000000499,0.1025589603174523,50,96.1853377795671,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,8,255,0,2,4,203264,16,16,256,82.58546483333335,0.9718556418126421,13.958002076608947,10.419667932539689,70.80504147619047,50,68.6274627567244,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,8,255,0,2,5,203264,16,32,512,94.44751603968255,0.05668517171141942,6.973020244191365,0.7867484801587352,66.71240512698412,50,87.4744957954912,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,8,255,0,2,6,203264,16,64,1024,95.83988046897547,0.03068842128369875,2.017943220014431,0.1567341547619065,35.172635238095246,50,93.82193724896104,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,8,255,0,2,7,203264,16,128,2048,96.18550013897213,0.03250899882238329,0.854502475445665,0.0619911984126915,20.422252040404047,50,95.33099766352646,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,8,255,0,2,8,203264,16,256,4096,96.20410986507937,0.023075936203763817,0.21772958133089013,0.038032623015858705,3.505100402597406,50,95.98638028374849,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,8,255,0,2,9,203264,16,512,8192,96.2093463008658,0.017147749451842293,0.059208815919635595,0.02684562878786775,0.5551619126984235,50,96.15013748494617,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,128,8,255,0,2,10,203264,16,1024,16384,96.21412553896103,0.01799774587441074,0.027455777030748103,0.02172268253968915,0.0835657142857257,50,96.18666976193028,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,2,3,0,2,4,203264,10,16,160,11.14575888888889,0.5156014776849095,0.6046839893795096,0.5289516984126985,1.90851053968254,50,10.54107489950938,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,2,3,0,2,5,203264,10,32,320,11.044074126984125,0.5545780655163473,0.7640331765512266,0.5995133174603176,2.417790587301587,50,10.280040950432898,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,2,3,0,2,6,203264,10,64,640,11.596675817460316,0.33214209221849866,0.38292004981240985,0.22476755158730194,1.7231966103896106,50,11.213755767647905,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,2,3,0,2,7,203264,10,128,1280,11.500682714285714,0.17762231402683434,0.29448756033189033,0.139385238455989,1.989570538961038,50,11.206195153953825,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,2,3,0,2,8,203264,10,256,2560,11.377103174603173,0.15442842083719124,0.16973063555555565,0.12934264682539703,0.9083719819624818,50,11.207372539047617,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,2,3,0,2,9,203264,10,512,5120,11.384761571428571,0.09968843108168887,0.14538526580086614,0.12593649603174656,0.3999008650793652,50,11.239376305627705,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,2,3,0,2,10,203264,10,1024,10240,11.289836971139971,0.12130907169462746,0.12430818935064955,0.08721205916306024,0.5597376190476187,50,11.165528781789321,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,3,7,0,2,4,203264,10,16,160,78.0812237142857,2.6349474491248412,10.800439680649351,4.660730726190479,70.21434982539681,50,67.28078403363635,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,3,7,0,2,5,203264,10,32,320,88.72363712698413,1.0023658269921154,6.334291991515148,1.3400173928571348,58.12686032539682,50,82.38934513546899,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,3,7,0,2,6,203264,10,64,640,91.80366845238095,0.14046162194648948,3.124937474487733,0.29916177380951575,44.57554614285715,50,88.67873097789321,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,3,7,0,2,7,203264,10,128,1280,92.09680416666667,0.07632764676021468,1.576258384017094,0.13103819108669512,27.80092998412698,50,90.52054578264958,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,3,7,0,2,8,203264,10,256,2560,92.2217782857143,0.031210067215036556,0.2705834284271284,0.07115348015872765,4.053711952380951,50,91.95119485728716,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,3,7,0,2,9,203264,10,512,5120,92.20909103968253,0.025304303203693312,0.1153807669552668,0.0313419880952423,1.1242091746031662,50,92.09371027272726,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,3,7,0,2,10,203264,10,1024,10240,92.22673894660895,0.019235939447578374,0.03447641861471818,0.0160715815295873,0.2663654285714187,50,92.19226252799423,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,4,15,0,2,4,203264,10,16,160,80.03699154761904,2.249566152402179,13.71625320881674,10.430831988095242,70.24485515873015,50,66.3207383388023,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,4,15,0,2,5,203264,10,32,320,93.81582343867244,0.1404805991102136,6.681273452601844,0.8308962341269748,66.12293591269842,50,87.1345499860706,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,4,15,0,2,6,203264,10,64,640,95.7503766031746,0.04825422114244741,1.9995332015440104,0.13794394047618394,36.912790666666666,50,93.75084340163059,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,4,15,0,2,7,203264,10,128,1280,96.03323341774893,0.024151136763900516,0.8544740838383827,0.0561313055555601,19.846583396825395,50,95.17875933391055,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,4,15,0,2,8,203264,10,256,2560,96.09249750865801,0.02234649389059224,0.20365972212121047,0.027873156204904548,3.37796664285716,50,95.8888377865368,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,4,15,0,2,9,203264,10,512,5120,96.06158072222222,0.01921290051444302,0.0600868741991314,0.03171626190476215,0.7014029920634925,50,96.00149384802309,TestGradual,50.0,0,0.020908117274374895,HfOx_01
